id,title,vote_average,vote_count,revenue,runtime,budget,original_language,original_title,overview,popularity,poster_path,genres,poster_url,local_poster_path,poster_features,overview_sentiment,popularity_normalized,runtime_normalized,similarity_score,song_Unnamed: 0,song_track_id,song_artists,song_album_name,song_track_name,song_popularity,song_duration_ms,song_explicit,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_time_signature,song_track_genre,song_popularity_normalized,song_tempo_normalized
284052,Doctor Strange,7.427,20935,676343174,115,180000000,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",70.535,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/284052.jpg,[0. 0. 0. ... 0. 0. 0.],0.012121212121212125,0.26173252901180916,0.2833333333333333,0.763096250259779,11,5ivF4eQBqJiVL5IAE9jRyl,Jason Mraz,Love Is a Four Letter Word,I Won't Give Up,69,240165,False,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,acoustic,0.8414634146341464,0.454096286807705
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.7620041808500109,11,5ivF4eQBqJiVL5IAE9jRyl,Jason Mraz,Love Is a Four Letter Word,I Won't Give Up,69,240165,False,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,acoustic,0.8414634146341464,0.454096286807705
278,The Shawshank Redemption,8.702,24649,28341469,142,25000000,en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",122.61,/lyQBXzOQSuE59IsHyhrp0qIiPAz.jpg,"Drama, Crime",https://image.tmdb.org/t/p/w500/lyQBXzOQSuE59IsHyhrp0qIiPAz.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/597.jpg,[0. 0. 0. ... 0. 0. 0.],0.021338383838383834,0.5945056489954501,0.5083333333333333,0.7577446175064679,11,5ivF4eQBqJiVL5IAE9jRyl,Jason Mraz,Love Is a Four Letter Word,I Won't Give Up,69,240165,False,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,acoustic,0.8414634146341464,0.454096286807705
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.7964939432020768,12,4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,Solo,52,198712,False,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,acoustic,0.6341463414634146,0.38112135702180805
157336,Interstellar,8.417,32571,701729206,169,165000000,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,140.241,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"Adventure, Drama, Science Fiction",https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/19995.jpg,[0. 0. 0. ... 0. 0. 0.],0.04545454545454545,0.7071724349470887,0.7333333333333332,0.7896504109937903,12,4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,Solo,52,198712,False,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,acoustic,0.6341463414634146,0.38112135702180805
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.7828652472294844,12,4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,Solo,52,198712,False,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,acoustic,0.6341463414634146,0.38112135702180805
286217,The Martian,7.678,18525,630600000,141,108000000,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",76.0,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,"Drama, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/286217.jpg,[0. 0. 0. ... 0. 0. 0.],-0.18333333333333335,0.29665533459434584,0.5,0.7770593241753427,12,4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,Solo,52,198712,False,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,acoustic,0.6341463414634146,0.38112135702180805
346364,It,7.242,18018,701800000,135,40000000,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"Horror, Fantasy",https://image.tmdb.org/t/p/w500/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/634649.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.2885396963345432,0.44999999999999996,0.7760817140805782,12,4ptDJbJl35d7gQfeNteBwp,Dan Berk,Solo,Solo,52,198712,False,0.489,0.314,7,-9.245,0,0.0331,0.749,0.0,0.113,0.607,124.234,4,acoustic,0.6341463414634146,0.38112135702180805
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.7702562562806714,13,0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,acoustic,0.7560975609756098,0.08569700923723211
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.7634725383631374,13,0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,acoustic,0.7560975609756098,0.08569700923723211
140607,Star Wars: The Force Awakens,7.293,18352,2068223624,136,245000000,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,"Adventure, Action, Science Fiction",https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/245891.jpg,[0. 0. 0. ... 0. 0. 0.],-0.4318181818181818,0.23768595675067739,0.45833333333333326,0.6960683498765237,13,0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,acoustic,0.7560975609756098,0.08569700923723211
675,Harry Potter and the Order of the Phoenix,7.686,18177,938212738,138,150000000,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,"Adventure, Fantasy",https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/140607.jpg,[0. 0. 0. ... 0. 0. 0.],0.049999999999999996,0.5597298195388785,0.47499999999999987,0.6465176482892075,13,0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,acoustic,0.7560975609756098,0.08569700923723211
346364,It,7.242,18018,701800000,135,40000000,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"Horror, Fantasy",https://image.tmdb.org/t/p/w500/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/634649.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.2885396963345432,0.44999999999999996,0.6462896073128026,13,0X9MxHR1rTkEHDjp95F2OO,Anna Hamilton,Bad Liar,Bad Liar,62,248448,False,0.691,0.234,3,-6.441,1,0.0285,0.777,0.0,0.12,0.209,87.103,4,acoustic,0.7560975609756098,0.08569700923723211
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.8916024245403066,14,4LbWtBkN82ZRhz9jqzgrb3,Chord Overstreet;Deepend,Hold On (Remix),Hold On - Remix,56,188133,False,0.755,0.78,2,-6.084,1,0.0327,0.124,2.83e-05,0.121,0.387,120.004,4,acoustic,0.6829268292682927,0.34746632507737474
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.8816948609976838,14,4LbWtBkN82ZRhz9jqzgrb3,Chord Overstreet;Deepend,Hold On (Remix),Hold On - Remix,56,188133,False,0.755,0.78,2,-6.084,1,0.0327,0.124,2.83e-05,0.121,0.387,120.004,4,acoustic,0.6829268292682927,0.34746632507737474
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.8785302044760674,14,4LbWtBkN82ZRhz9jqzgrb3,Chord Overstreet;Deepend,Hold On (Remix),Hold On - Remix,56,188133,False,0.755,0.78,2,-6.084,1,0.0327,0.124,2.83e-05,0.121,0.387,120.004,4,acoustic,0.6829268292682927,0.34746632507737474
140607,Star Wars: The Force Awakens,7.293,18352,2068223624,136,245000000,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,"Adventure, Action, Science Fiction",https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/245891.jpg,[0. 0. 0. ... 0. 0. 0.],-0.4318181818181818,0.23768595675067739,0.45833333333333326,0.8713375129339043,14,4LbWtBkN82ZRhz9jqzgrb3,Chord Overstreet;Deepend,Hold On (Remix),Hold On - Remix,56,188133,False,0.755,0.78,2,-6.084,1,0.0327,0.124,2.83e-05,0.121,0.387,120.004,4,acoustic,0.6829268292682927,0.34746632507737474
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.8682905724041077,14,4LbWtBkN82ZRhz9jqzgrb3,Chord Overstreet;Deepend,Hold On (Remix),Hold On - Remix,56,188133,False,0.755,0.78,2,-6.084,1,0.0327,0.124,2.83e-05,0.121,0.387,120.004,4,acoustic,0.6829268292682927,0.34746632507737474
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.8911450546580533,15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,0.7073170731707318,0.05668844033193565
634649,Spider-Man: No Way Home,7.99,18299,1921847111,148,200000000,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,/5weKu49pzJCt06OPpjvT80efnQj.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5weKu49pzJCt06OPpjvT80efnQj.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/12.jpg,[0. 0. 0. ... 0. 0. 0.],0.10000000000000002,1.0,0.5583333333333333,0.8892378588463629,15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,0.7073170731707318,0.05668844033193565
286217,The Martian,7.678,18525,630600000,141,108000000,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",76.0,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,"Drama, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/286217.jpg,[0. 0. 0. ... 0. 0. 0.],-0.18333333333333335,0.29665533459434584,0.5,0.8532400148277347,15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,0.7073170731707318,0.05668844033193565
346364,It,7.242,18018,701800000,135,40000000,en,It,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",74.73,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"Horror, Fantasy",https://image.tmdb.org/t/p/w500/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/634649.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.2885396963345432,0.44999999999999996,0.849676285835222,15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,0.7073170731707318,0.05668844033193565
122,The Lord of the Rings: The Return of the King,8.474,22334,1118888979,201,94000000,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"Adventure, Fantasy, Action",https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/11324.jpg,[0. 0. 0. ... 0. 0. 0.],-0.225,0.4453951740708552,1.0,0.8493325365914587,15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,0.7073170731707318,0.05668844033193565
140607,Star Wars: The Force Awakens,7.293,18352,2068223624,136,245000000,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,"Adventure, Action, Science Fiction",https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/245891.jpg,[0. 0. 0. ... 0. 0. 0.],-0.4318181818181818,0.23768595675067739,0.45833333333333326,0.6947109461838737,16,6xKeQgzfjixSUld14qUezm,Andrew Foy;Renee Foy,ily (i love you baby),ily (i love you baby),56,129750,False,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,acoustic,0.6829268292682927,0.2690970426535759
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.6710154650913249,16,6xKeQgzfjixSUld14qUezm,Andrew Foy;Renee Foy,ily (i love you baby),ily (i love you baby),56,129750,False,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,acoustic,0.6829268292682927,0.2690970426535759
475557,Joker,8.168,23425,1074458282,122,55000000,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",54.522,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,"Crime, Thriller, Drama",https://image.tmdb.org/t/p/w500/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/475557.jpg,[0. 0. 0. ... 0. 0. 0.],-0.3875,0.15940519400848624,0.34166666666666656,0.6703074603094203,16,6xKeQgzfjixSUld14qUezm,Andrew Foy;Renee Foy,ily (i love you baby),ily (i love you baby),56,129750,False,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,acoustic,0.6829268292682927,0.2690970426535759
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.6541403073418953,16,6xKeQgzfjixSUld14qUezm,Andrew Foy;Renee Foy,ily (i love you baby),ily (i love you baby),56,129750,False,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,acoustic,0.6829268292682927,0.2690970426535759
284052,Doctor Strange,7.427,20935,676343174,115,180000000,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",70.535,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,"Action, Adventure, Fantasy",https://image.tmdb.org/t/p/w500/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/284052.jpg,[0. 0. 0. ... 0. 0. 0.],0.012121212121212125,0.26173252901180916,0.2833333333333333,0.6176535295109078,16,6xKeQgzfjixSUld14qUezm,Andrew Foy;Renee Foy,ily (i love you baby),ily (i love you baby),56,129750,False,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,acoustic,0.6829268292682927,0.2690970426535759
140607,Star Wars: The Force Awakens,7.293,18352,2068223624,136,245000000,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,"Adventure, Action, Science Fiction",https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/245891.jpg,[0. 0. 0. ... 0. 0. 0.],-0.4318181818181818,0.23768595675067739,0.45833333333333326,0.738315883703052,17,4Yo0igmcoNyat1secaH0OD,Andrew Foy;Renee Foy,At My Worst,At My Worst,54,169728,False,0.795,0.0841,10,-18.09,0,0.0461,0.742,1.17e-05,0.0853,0.609,91.803,4,acoustic,0.6585365853658537,0.12309148917549151
68721,Iron Man 3,6.928,21064,1215577205,130,200000000,en,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.06,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/68721.jpg,[0. 0. 0. ... 0. 0. 0.],-0.2,0.20118475538060426,0.4083333333333332,0.7009878837497706,17,4Yo0igmcoNyat1secaH0OD,Andrew Foy;Renee Foy,At My Worst,At My Worst,54,169728,False,0.795,0.0841,10,-18.09,0,0.0461,0.742,1.17e-05,0.0853,0.609,91.803,4,acoustic,0.6585365853658537,0.12309148917549151
12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,1341511219,130,125000000,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/content/drive/MyDrive/Colab Notebooks/Posters/297762.jpg,[0. 0. 0. ... 0. 0. 0.],-0.13333333333333333,0.5201485097898879,0.4083333333333332,0.6687957905370052,17,4Yo0igmcoNyat1secaH0OD,Andrew Foy;Renee Foy,At My Worst,At My Worst,54,169728,False,0.795,0.0841,10,-18.09,0,0.0461,0.742,1.17e-05,0.0853,0.609,91.803,4,acoustic,0.6585365853658537,0.12309148917549151
